id,name,country_id/id,state_id/id,latitude,longitude,code
google_city_US-CA-110637,Three Rivers,base.us,tt_city_google.google_state_US-CA,36.4407,-118.8604,US-CA-110637
google_city_US-CA-110639,Niland,base.us,tt_city_google.google_state_US-CA,33.3055,-115.5573,US-CA-110639
google_city_US-CA-110640,Campo,base.us,tt_city_google.google_state_US-CA,32.6866,-116.4752,US-CA-110640
google_city_US-CA-110647,Klamath,base.us,tt_city_google.google_state_US-CA,41.5993,-124.0695,US-CA-110647
google_city_US-CA-110657,Quincy,base.us,tt_city_google.google_state_US-CA,39.9674,-121.0022,US-CA-110657
google_city_US-CA-110658,Ione,base.us,tt_city_google.google_state_US-CA,38.3389,-120.8875,US-CA-110658
google_city_US-CA-110665,Bonita,base.us,tt_city_google.google_state_US-CA,32.6773,-117.0123,US-CA-110665
google_city_US-CA-110684,Castro Valley,base.us,tt_city_google.google_state_US-CA,37.709,-122.0885,US-CA-110684
google_city_US-CA-110693,Atascadero,base.us,tt_city_google.google_state_US-CA,35.4573,-120.7192,US-CA-110693
google_city_US-CA-110739,Point Reyes Station,base.us,tt_city_google.google_state_US-CA,38.0738,-122.862,US-CA-110739
google_city_US-CA-110745,Frazier Park,base.us,tt_city_google.google_state_US-CA,34.8047,-119.0185,US-CA-110745
google_city_US-CA-110765,Tecopa,base.us,tt_city_google.google_state_US-CA,35.8519,-116.2251,US-CA-110765
google_city_US-CA-110771,Corona Del Mar,base.us,tt_city_google.google_state_US-CA,33.6023,-117.8648,US-CA-110771
google_city_US-CA-110772,Wilton,base.us,tt_city_google.google_state_US-CA,38.3926,-121.2429,US-CA-110772
google_city_US-CA-110773,Jackson,base.us,tt_city_google.google_state_US-CA,38.3518,-120.7747,US-CA-110773
google_city_US-CA-110821,Lakeport,base.us,tt_city_google.google_state_US-CA,39.0486,-122.939,US-CA-110821
google_city_US-CA-110822,Mount Hermon,base.us,tt_city_google.google_state_US-CA,37.0482,-122.0512,US-CA-110822
google_city_US-CA-110835,Oakdale,base.us,tt_city_google.google_state_US-CA,37.8034,-120.7464,US-CA-110835
google_city_US-CA-110852,Live Oak,base.us,tt_city_google.google_state_US-CA,39.2382,-121.7816,US-CA-110852
google_city_US-CA-110853,Richvale,base.us,tt_city_google.google_state_US-CA,39.4946,-121.7493,US-CA-110853
google_city_US-CA-110855,Durham,base.us,tt_city_google.google_state_US-CA,39.6117,-121.7739,US-CA-110855
google_city_US-CA-110861,Phelan,base.us,tt_city_google.google_state_US-CA,34.4277,-117.4821,US-CA-110861
google_city_US-CA-110874,Chinese Camp,base.us,tt_city_google.google_state_US-CA,37.8691,-120.4429,US-CA-110874
google_city_US-CA-110875,Kerman,base.us,tt_city_google.google_state_US-CA,36.7144,-120.1561,US-CA-110875
google_city_US-CA-110876,Keyes,base.us,tt_city_google.google_state_US-CA,37.5607,-120.9136,US-CA-110876
google_city_US-CA-110877,Kings Canyon National Pk,base.us,tt_city_google.google_state_US-CA,36.7285,-118.9558,US-CA-110877
google_city_US-CA-110890,Willows,base.us,tt_city_google.google_state_US-CA,39.5041,-122.2825,US-CA-110890
google_city_US-CA-110895,Atwater,base.us,tt_city_google.google_state_US-CA,37.3255,-120.6367,US-CA-110895
google_city_US-CA-110896,Cabazon,base.us,tt_city_google.google_state_US-CA,33.9326,-116.772,US-CA-110896
google_city_US-CA-110909,National City,base.us,tt_city_google.google_state_US-CA,32.6707,-117.0946,US-CA-110909
google_city_US-CA-110910,Laguna Niguel,base.us,tt_city_google.google_state_US-CA,33.5351,-117.7052,US-CA-110910
google_city_US-CA-110927,Yucaipa,base.us,tt_city_google.google_state_US-CA,34.0486,-117.0143,US-CA-110927
google_city_US-CA-110933,Meadow Vista,base.us,tt_city_google.google_state_US-CA,39.002,-121.0331,US-CA-110933
google_city_US-CA-110934,Norco,base.us,tt_city_google.google_state_US-CA,33.93,-117.5642,US-CA-110934
google_city_US-CA-110947,Tecate,base.us,tt_city_google.google_state_US-CA,32.5925,-116.5855,US-CA-110947
google_city_US-CA-110949,San Marino,base.us,tt_city_google.google_state_US-CA,34.1214,-118.1163,US-CA-110949
google_city_US-CA-110957,Valyermo,base.us,tt_city_google.google_state_US-CA,34.3973,-117.7446,US-CA-110957
google_city_US-CA-110958,Lakeside,base.us,tt_city_google.google_state_US-CA,32.9017,-116.8933,US-CA-110958
google_city_US-CA-110974,Loomis,base.us,tt_city_google.google_state_US-CA,38.8139,-121.1662,US-CA-110974
google_city_US-CA-110975,Delano,base.us,tt_city_google.google_state_US-CA,35.7833,-119.2361,US-CA-110975
google_city_US-CA-110995,Hercules,base.us,tt_city_google.google_state_US-CA,38.01,-122.2592,US-CA-110995
google_city_US-CA-110996,Winnetka,base.us,tt_city_google.google_state_US-CA,34.2093,-118.5752,US-CA-110996
google_city_US-CA-111031,Livingston,base.us,tt_city_google.google_state_US-CA,37.3418,-120.7591,US-CA-111031
google_city_US-CA-111032,Pope Valley,base.us,tt_city_google.google_state_US-CA,38.672,-122.4477,US-CA-111032
google_city_US-CA-111033,Topanga,base.us,tt_city_google.google_state_US-CA,34.1049,-118.6089,US-CA-111033
google_city_US-CA-111046,El Cerrito,base.us,tt_city_google.google_state_US-CA,37.918,-122.3032,US-CA-111046
google_city_US-CA-111047,Mentone,base.us,tt_city_google.google_state_US-CA,34.1044,-117.0486,US-CA-111047
google_city_US-CA-111061,Castroville,base.us,tt_city_google.google_state_US-CA,36.7619,-121.7573,US-CA-111061
google_city_US-CA-111062,Potter Valley,base.us,tt_city_google.google_state_US-CA,39.3776,-123.0196,US-CA-111062
google_city_US-CA-111063,Orangevale,base.us,tt_city_google.google_state_US-CA,38.6845,-121.2223,US-CA-111063
google_city_US-CA-111064,Fair Oaks,base.us,tt_city_google.google_state_US-CA,38.6501,-121.2534,US-CA-111064
google_city_US-CA-111065,Mccloud,base.us,tt_city_google.google_state_US-CA,41.2661,-122.1076,US-CA-111065
google_city_US-CA-111066,Fort Bragg,base.us,tt_city_google.google_state_US-CA,39.4797,-123.6391,US-CA-111066
google_city_US-CA-111118,Hermosa Beach,base.us,tt_city_google.google_state_US-CA,33.8649,-118.3971,US-CA-111118
google_city_US-CA-111121,San Andreas,base.us,tt_city_google.google_state_US-CA,38.2068,-120.6214,US-CA-111121
google_city_US-CA-111122,King City,base.us,tt_city_google.google_state_US-CA,36.2085,-120.9449,US-CA-111122
google_city_US-CA-111125,Universal City,base.us,tt_city_google.google_state_US-CA,34.1374,-118.3528,US-CA-111125
google_city_US-CA-111126,Reseda,base.us,tt_city_google.google_state_US-CA,34.2005,-118.5404,US-CA-111126
google_city_US-CA-111135,Farmersville,base.us,tt_city_google.google_state_US-CA,36.3086,-119.1939,US-CA-111135
google_city_US-CA-111142,Garden Valley,base.us,tt_city_google.google_state_US-CA,38.8495,-120.8392,US-CA-111142
google_city_US-CA-111143,Huron,base.us,tt_city_google.google_state_US-CA,36.2013,-120.097,US-CA-111143
google_city_US-CA-111152,Marshall,base.us,tt_city_google.google_state_US-CA,38.1695,-122.8408,US-CA-111152
google_city_US-CA-111193,Shafter,base.us,tt_city_google.google_state_US-CA,35.4961,-119.3006,US-CA-111193
google_city_US-CA-111196,Dillon Beach,base.us,tt_city_google.google_state_US-CA,38.2482,-122.9575,US-CA-111196
google_city_US-CA-111197,Hoopa,base.us,tt_city_google.google_state_US-CA,41.1143,-123.6431,US-CA-111197
google_city_US-CA-111198,Freedom,base.us,tt_city_google.google_state_US-CA,36.9352,-121.7845,US-CA-111198
google_city_US-CA-111204,Arcata,base.us,tt_city_google.google_state_US-CA,40.8536,-124.0502,US-CA-111204
google_city_US-CA-111249,Stanford,base.us,tt_city_google.google_state_US-CA,37.4178,-122.172,US-CA-111249
google_city_US-CA-111327,Travis Afb,base.us,tt_city_google.google_state_US-CA,38.2622,-121.9336,US-CA-111327
google_city_US-CA-111333,Beale Afb,base.us,tt_city_google.google_state_US-CA,39.1248,-121.3994,US-CA-111333
google_city_US-CA-111339,Claremont,base.us,tt_city_google.google_state_US-CA,34.1223,-117.7143,US-CA-111339
google_city_US-CA-111342,Moss Landing,base.us,tt_city_google.google_state_US-CA,36.8468,-121.7758,US-CA-111342
google_city_US-CA-111581,Del Mar,base.us,tt_city_google.google_state_US-CA,32.9672,-117.2586,US-CA-111581
google_city_US-CA-111642,Point Mugu Nawc,base.us,tt_city_google.google_state_US-CA,34.1134,-119.1124,US-CA-111642
google_city_US-CA-111798,Moraga,base.us,tt_city_google.google_state_US-CA,37.8381,-122.1026,US-CA-111798
google_city_US-CA-111830,Duarte,base.us,tt_city_google.google_state_US-CA,34.1378,-117.9474,US-CA-111830
google_city_US-CA-111999,San Miguel,base.us,tt_city_google.google_state_US-CA,35.8951,-120.6017,US-CA-111999
google_city_US-CA-112269,Glendora,base.us,tt_city_google.google_state_US-CA,34.1454,-117.8514,US-CA-112269
google_city_US-CA-112270,San Anselmo,base.us,tt_city_google.google_state_US-CA,37.9922,-122.5814,US-CA-112270
google_city_US-CA-112271,Fairfax,base.us,tt_city_google.google_state_US-CA,37.9882,-122.601,US-CA-112271
google_city_US-CA-112272,Albany,base.us,tt_city_google.google_state_US-CA,37.8895,-122.2947,US-CA-112272
google_city_US-CA-112273,Orinda,base.us,tt_city_google.google_state_US-CA,37.8927,-122.1978,US-CA-112273
google_city_US-CA-112274,Ross,base.us,tt_city_google.google_state_US-CA,37.9648,-122.5551,US-CA-112274
google_city_US-CA-112277,Crestline,base.us,tt_city_google.google_state_US-CA,34.2557,-117.304,US-CA-112277
google_city_US-CA-112365,Dos Palos,base.us,tt_city_google.google_state_US-CA,37.0713,-120.6385,US-CA-112365
google_city_US-CA-112371,Big Pine,base.us,tt_city_google.google_state_US-CA,37.1801,-118.1838,US-CA-112371
google_city_US-CA-112390,Palomar Mountain,base.us,tt_city_google.google_state_US-CA,33.336,-116.7996,US-CA-112390
google_city_US-CA-112399,Twentynine Palms,base.us,tt_city_google.google_state_US-CA,34.311,-115.2778,US-CA-112399
google_city_US-CA-112408,Stanton,base.us,tt_city_google.google_state_US-CA,33.7988,-117.9993,US-CA-112408
google_city_US-CA-112414,Elmira,base.us,tt_city_google.google_state_US-CA,38.3463,-121.9024,US-CA-112414
google_city_US-CA-112420,Rescue,base.us,tt_city_google.google_state_US-CA,38.72,-120.9998,US-CA-112420
google_city_US-CA-112427,Calpella,base.us,tt_city_google.google_state_US-CA,39.2231,-123.2042,US-CA-112427
google_city_US-CA-112457,Wrightwood,base.us,tt_city_google.google_state_US-CA,34.3663,-117.6121,US-CA-112457
google_city_US-CA-112458,Rancho Palos Verdes,base.us,tt_city_google.google_state_US-CA,33.7584,-118.3163,US-CA-112458
google_city_US-CA-112490,Mount Wilson,base.us,tt_city_google.google_state_US-CA,34.2262,-118.0923,US-CA-112490
google_city_US-CA-112512,Herlong,base.us,tt_city_google.google_state_US-CA,40.2018,-120.1969,US-CA-112512
google_city_US-CA-112513,Mount Laguna,base.us,tt_city_google.google_state_US-CA,32.8715,-116.4154,US-CA-112513
google_city_US-CA-112583,Adelanto,base.us,tt_city_google.google_state_US-CA,34.6647,-117.5121,US-CA-112583
google_city_US-CA-112609,Playa Del Rey,base.us,tt_city_google.google_state_US-CA,33.9454,-118.4398,US-CA-112609
google_city_US-CA-112612,Chino Hills,base.us,tt_city_google.google_state_US-CA,33.9473,-117.7289,US-CA-112612
google_city_US-CA-112665,Westley,base.us,tt_city_google.google_state_US-CA,37.5678,-121.2113,US-CA-112665
google_city_US-CA-112667,Redwood Estates,base.us,tt_city_google.google_state_US-CA,37.1584,-121.9849,US-CA-112667
google_city_US-CA-112668,Taft,base.us,tt_city_google.google_state_US-CA,35.1723,-119.3621,US-CA-112668
google_city_US-CA-112676,Kelseyville,base.us,tt_city_google.google_state_US-CA,38.9199,-122.7954,US-CA-112676
google_city_US-CA-112738,Capitola,base.us,tt_city_google.google_state_US-CA,36.976,-121.9536,US-CA-112738
google_city_US-CA-112742,Ramona,base.us,tt_city_google.google_state_US-CA,33.0706,-116.8372,US-CA-112742
google_city_US-CA-112884,Mission Hills,base.us,tt_city_google.google_state_US-CA,34.2719,-118.4572,US-CA-112884
google_city_US-CA-112886,Artesia,base.us,tt_city_google.google_state_US-CA,33.8669,-118.0803,US-CA-112886
google_city_US-CA-112887,Tulelake,base.us,tt_city_google.google_state_US-CA,41.8085,-121.4604,US-CA-112887
google_city_US-CA-112888,Yreka,base.us,tt_city_google.google_state_US-CA,41.7511,-122.6727,US-CA-112888
google_city_US-CA-112912,Ben Lomond,base.us,tt_city_google.google_state_US-CA,37.1085,-122.089,US-CA-112912
google_city_US-CA-112992,Buellton,base.us,tt_city_google.google_state_US-CA,34.6119,-120.2269,US-CA-112992
google_city_US-CA-113013,Lemoore,base.us,tt_city_google.google_state_US-CA,36.2939,-119.8286,US-CA-113013
google_city_US-CA-113027,Camp Pendleton,base.us,tt_city_google.google_state_US-CA,33.0169,-116.846,US-CA-113027
google_city_US-CA-113056,Villa Park,base.us,tt_city_google.google_state_US-CA,33.8173,-117.8101,US-CA-113056
google_city_US-CA-113067,Penn Valley,base.us,tt_city_google.google_state_US-CA,39.1866,-121.2011,US-CA-113067
google_city_US-CA-113085,San Martin,base.us,tt_city_google.google_state_US-CA,37.1027,-121.6001,US-CA-113085
google_city_US-CA-113163,Litchfield,base.us,tt_city_google.google_state_US-CA,40.5155,-120.3102,US-CA-113163
google_city_US-CA-113193,Forest Knolls,base.us,tt_city_google.google_state_US-CA,38.01,-122.6897,US-CA-113193
google_city_US-CA-113252,Vina,base.us,tt_city_google.google_state_US-CA,39.9377,-122.012,US-CA-113252
google_city_US-CA-113253,La Canada Flintridge,base.us,tt_city_google.google_state_US-CA,34.2313,-118.1486,US-CA-113253
google_city_US-CA-113254,Altadena,base.us,tt_city_google.google_state_US-CA,34.2005,-118.1362,US-CA-113254
google_city_US-CA-113255,Granada Hills,base.us,tt_city_google.google_state_US-CA,34.2942,-118.5071,US-CA-113255
google_city_US-CA-113256,Sierra Madre,base.us,tt_city_google.google_state_US-CA,34.2017,-118.0518,US-CA-113256
google_city_US-CA-113257,Oak Park,base.us,tt_city_google.google_state_US-CA,34.1906,-118.7637,US-CA-113257
google_city_US-CA-113258,Newhall,base.us,tt_city_google.google_state_US-CA,34.3667,-118.4775,US-CA-113258
google_city_US-CA-113259,Montrose,base.us,tt_city_google.google_state_US-CA,34.2121,-118.2302,US-CA-113259
google_city_US-CA-113268,Boron,base.us,tt_city_google.google_state_US-CA,34.9624,-117.6698,US-CA-113268
google_city_US-CA-113281,Soquel,base.us,tt_city_google.google_state_US-CA,37.0264,-121.9414,US-CA-113281
google_city_US-CA-113503,Imperial Beach,base.us,tt_city_google.google_state_US-CA,32.5724,-117.1132,US-CA-113503
google_city_US-CA-113508,Deer Park,base.us,tt_city_google.google_state_US-CA,38.5526,-122.4753,US-CA-113508
google_city_US-CA-113544,Oakhurst,base.us,tt_city_google.google_state_US-CA,37.4033,-119.6138,US-CA-113544
google_city_US-CA-113692,Pacifica,base.us,tt_city_google.google_state_US-CA,37.601,-122.4545,US-CA-113692
google_city_US-CA-113694,Blue Jay,base.us,tt_city_google.google_state_US-CA,34.2522,-117.2163,US-CA-113694
google_city_US-CA-113757,Mckinleyville,base.us,tt_city_google.google_state_US-CA,40.9474,-124.0272,US-CA-113757
google_city_US-CA-113758,Brookdale,base.us,tt_city_google.google_state_US-CA,37.1077,-122.1096,US-CA-113758
google_city_US-CA-113773,Pacific Grove,base.us,tt_city_google.google_state_US-CA,36.6175,-121.9213,US-CA-113773
google_city_US-CA-113785,Sunset Beach,base.us,tt_city_google.google_state_US-CA,33.7199,-118.0743,US-CA-113785
google_city_US-CA-113810,Silverado,base.us,tt_city_google.google_state_US-CA,33.7551,-117.6307,US-CA-113810
google_city_US-CA-113872,Pine Grove,base.us,tt_city_google.google_state_US-CA,38.3856,-120.6434,US-CA-113872
google_city_US-CA-113926,Blythe,base.us,tt_city_google.google_state_US-CA,33.7567,-114.5124,US-CA-113926
google_city_US-CA-114009,Wildomar,base.us,tt_city_google.google_state_US-CA,33.6238,-117.2569,US-CA-114009
google_city_US-CA-114113,Oakville,base.us,tt_city_google.google_state_US-CA,38.4281,-122.4038,US-CA-114113
google_city_US-CA-114115,Antelope,base.us,tt_city_google.google_state_US-CA,38.7161,-121.3626,US-CA-114115
google_city_US-CA-114139,Etna,base.us,tt_city_google.google_state_US-CA,41.4158,-123.0274,US-CA-114139
google_city_US-CA-114152,Hawaiian Gardens,base.us,tt_city_google.google_state_US-CA,33.8307,-118.0731,US-CA-114152
google_city_US-CA-114174,Port Hueneme,base.us,tt_city_google.google_state_US-CA,34.1124,-119.1107,US-CA-114174
google_city_US-CA-114195,Joshua Tree,base.us,tt_city_google.google_state_US-CA,34.1578,-116.2732,US-CA-114195
google_city_US-CA-114204,Dorris,base.us,tt_city_google.google_state_US-CA,41.8928,-121.7445,US-CA-114204
google_city_US-CA-114215,Pismo Beach,base.us,tt_city_google.google_state_US-CA,35.1546,-120.6595,US-CA-114215
google_city_US-CA-114236,Aromas,base.us,tt_city_google.google_state_US-CA,36.8762,-121.6367,US-CA-114236
google_city_US-CA-114237,Felton,base.us,tt_city_google.google_state_US-CA,37.0829,-122.0533,US-CA-114237
google_city_US-CA-114239,Pebble Beach,base.us,tt_city_google.google_state_US-CA,36.5815,-121.9464,US-CA-114239
google_city_US-CA-114241,Davenport,base.us,tt_city_google.google_state_US-CA,37.0949,-122.2398,US-CA-114241
google_city_US-CA-114242,Carmel By The Sea,base.us,tt_city_google.google_state_US-CA,36.562,-121.8964,US-CA-114242
google_city_US-CA-114272,Ladera Ranch,base.us,tt_city_google.google_state_US-CA,33.568,-117.6328,US-CA-114272
google_city_US-CA-114332,Mount Shasta,base.us,tt_city_google.google_state_US-CA,41.3181,-122.3202,US-CA-114332
google_city_US-CA-114336,Nuevo,base.us,tt_city_google.google_state_US-CA,33.8251,-117.1081,US-CA-114336
google_city_US-CA-114407,Ducor,base.us,tt_city_google.google_state_US-CA,35.8896,-119.0977,US-CA-114407
google_city_US-CA-114408,Spreckels,base.us,tt_city_google.google_state_US-CA,36.6283,-121.6469,US-CA-114408
google_city_US-CA-114466,Mokelumne Hill,base.us,tt_city_google.google_state_US-CA,38.2991,-120.5842,US-CA-114466
google_city_US-CA-114482,Pala,base.us,tt_city_google.google_state_US-CA,33.38,-117.0714,US-CA-114482
google_city_US-CA-114511,Alviso,base.us,tt_city_google.google_state_US-CA,37.4412,-121.9905,US-CA-114511
google_city_US-CA-114547,Rio Linda,base.us,tt_city_google.google_state_US-CA,38.6861,-121.4568,US-CA-114547
google_city_US-CA-114548,Brawley,base.us,tt_city_google.google_state_US-CA,33.0276,-115.4511,US-CA-114548
google_city_US-CA-114645,Chicago Park,base.us,tt_city_google.google_state_US-CA,39.1623,-120.9568,US-CA-114645
google_city_US-CA-114646,O Neals,base.us,tt_city_google.google_state_US-CA,37.1692,-119.6285,US-CA-114646
google_city_US-CA-114647,Orick,base.us,tt_city_google.google_state_US-CA,41.359,-124.0483,US-CA-114647
google_city_US-CA-114648,Angels Camp,base.us,tt_city_google.google_state_US-CA,38.0468,-120.6134,US-CA-114648
google_city_US-CA-114649,Clements,base.us,tt_city_google.google_state_US-CA,38.2018,-121.0692,US-CA-114649
google_city_US-CA-114650,Murphys,base.us,tt_city_google.google_state_US-CA,38.1498,-120.4546,US-CA-114650
google_city_US-CA-114652,Oak View,base.us,tt_city_google.google_state_US-CA,34.4022,-119.3031,US-CA-114652
google_city_US-CA-114802,Piedmont,base.us,tt_city_google.google_state_US-CA,37.7776,-122.2147,US-CA-114802
google_city_US-CA-114817,Cardiff By The Sea,base.us,tt_city_google.google_state_US-CA,33.0179,-117.2767,US-CA-114817
google_city_US-CA-114819,El Portal,base.us,tt_city_google.google_state_US-CA,37.6594,-119.8079,US-CA-114819
google_city_US-CA-114995,Avenal,base.us,tt_city_google.google_state_US-CA,35.9244,-120.1084,US-CA-114995
google_city_US-CA-114996,Orosi,base.us,tt_city_google.google_state_US-CA,36.5804,-119.1906,US-CA-114996
google_city_US-CA-114997,Lindsay,base.us,tt_city_google.google_state_US-CA,36.2077,-119.0883,US-CA-114997
google_city_US-CA-114998,California Hot Springs,base.us,tt_city_google.google_state_US-CA,35.8785,-118.6582,US-CA-114998
google_city_US-CA-114999,Waukena,base.us,tt_city_google.google_state_US-CA,36.1494,-119.5061,US-CA-114999
google_city_US-CA-115000,Sultana,base.us,tt_city_google.google_state_US-CA,36.5469,-119.3357,US-CA-115000
google_city_US-CA-115001,Earlimart,base.us,tt_city_google.google_state_US-CA,35.8662,-119.2842,US-CA-115001
google_city_US-CA-115002,Strathmore,base.us,tt_city_google.google_state_US-CA,36.1491,-119.0921,US-CA-115002
google_city_US-CA-115003,Alpaugh,base.us,tt_city_google.google_state_US-CA,35.9586,-119.455,US-CA-115003
google_city_US-CA-115004,Pixley,base.us,tt_city_google.google_state_US-CA,35.9541,-119.3133,US-CA-115004
google_city_US-CA-115005,Auberry,base.us,tt_city_google.google_state_US-CA,37.0038,-119.1516,US-CA-115005
google_city_US-CA-115006,Caruthers,base.us,tt_city_google.google_state_US-CA,36.5285,-119.8756,US-CA-115006
google_city_US-CA-115007,Raisin City,base.us,tt_city_google.google_state_US-CA,36.5954,-119.9027,US-CA-115007
google_city_US-CA-115008,Big Creek,base.us,tt_city_google.google_state_US-CA,37.2118,-119.2436,US-CA-115008
google_city_US-CA-115009,Burrel,base.us,tt_city_google.google_state_US-CA,36.4795,-119.9808,US-CA-115009
google_city_US-CA-115010,Laton,base.us,tt_city_google.google_state_US-CA,36.4369,-119.6923,US-CA-115010
google_city_US-CA-115065,Thousand Palms,base.us,tt_city_google.google_state_US-CA,33.8093,-116.3623,US-CA-115065
google_city_US-CA-115104,Calistoga,base.us,tt_city_google.google_state_US-CA,38.6253,-122.6159,US-CA-115104
google_city_US-CA-115159,Guadalupe,base.us,tt_city_google.google_state_US-CA,34.9309,-120.5969,US-CA-115159
google_city_US-CA-115160,Springville,base.us,tt_city_google.google_state_US-CA,36.1761,-118.7048,US-CA-115160
google_city_US-CA-115287,California City,base.us,tt_city_google.google_state_US-CA,35.1509,-117.9215,US-CA-115287
google_city_US-CA-115325,Los Olivos,base.us,tt_city_google.google_state_US-CA,34.7107,-120.0115,US-CA-115325
google_city_US-CA-115405,Newcastle,base.us,tt_city_google.google_state_US-CA,38.873,-121.1543,US-CA-115405
google_city_US-CA-115412,Greenfield,base.us,tt_city_google.google_state_US-CA,36.2653,-121.3712,US-CA-115412
google_city_US-CA-115426,Chualar,base.us,tt_city_google.google_state_US-CA,36.5725,-121.4448,US-CA-115426
google_city_US-CA-115556,Castaic,base.us,tt_city_google.google_state_US-CA,34.5102,-118.6804,US-CA-115556
google_city_US-CA-115560,Forest Ranch,base.us,tt_city_google.google_state_US-CA,39.9748,-121.6433,US-CA-115560
google_city_US-CA-115625,Ceres,base.us,tt_city_google.google_state_US-CA,37.5566,-120.968,US-CA-115625
google_city_US-CA-115626,Hughson,base.us,tt_city_google.google_state_US-CA,37.5905,-120.851,US-CA-115626
google_city_US-CA-115627,Foresthill,base.us,tt_city_google.google_state_US-CA,39.0361,-120.8291,US-CA-115627
google_city_US-CA-115628,Tahoma,base.us,tt_city_google.google_state_US-CA,39.0252,-120.1421,US-CA-115628
google_city_US-CA-115631,Blue Lake,base.us,tt_city_google.google_state_US-CA,40.9653,-123.8586,US-CA-115631
google_city_US-CA-115633,Sutter Creek,base.us,tt_city_google.google_state_US-CA,38.4297,-120.7551,US-CA-115633
google_city_US-CA-115635,Sunland,base.us,tt_city_google.google_state_US-CA,34.2686,-118.3295,US-CA-115635
google_city_US-CA-115637,Oceano,base.us,tt_city_google.google_state_US-CA,35.0688,-120.6092,US-CA-115637
google_city_US-CA-115705,Markleeville,base.us,tt_city_google.google_state_US-CA,38.7343,-119.8451,US-CA-115705
google_city_US-CA-115739,Mount Hamilton,base.us,tt_city_google.google_state_US-CA,37.3679,-121.6741,US-CA-115739
google_city_US-CA-115779,Fillmore,base.us,tt_city_google.google_state_US-CA,34.4021,-118.8395,US-CA-115779
google_city_US-CA-115780,Somis,base.us,tt_city_google.google_state_US-CA,34.2944,-119.0376,US-CA-115780
google_city_US-CA-115824,Klamath River,base.us,tt_city_google.google_state_US-CA,41.8326,-122.9205,US-CA-115824
google_city_US-CA-115982,Waterford,base.us,tt_city_google.google_state_US-CA,37.6812,-120.6438,US-CA-115982
google_city_US-CA-115995,Washington,base.us,tt_city_google.google_state_US-CA,39.3535,-120.7773,US-CA-115995
google_city_US-CA-115996,Pearblossom,base.us,tt_city_google.google_state_US-CA,34.4876,-117.8796,US-CA-115996
google_city_US-CA-116022,Elverta,base.us,tt_city_google.google_state_US-CA,38.7378,-121.4689,US-CA-116022
google_city_US-CA-116104,Crescent City,base.us,tt_city_google.google_state_US-CA,41.6731,-123.9455,US-CA-116104
google_city_US-CA-116143,Tujunga,base.us,tt_city_google.google_state_US-CA,34.2935,-118.2567,US-CA-116143
google_city_US-CA-116152,Boulevard,base.us,tt_city_google.google_state_US-CA,32.6798,-116.314,US-CA-116152
google_city_US-CA-116171,Warner Springs,base.us,tt_city_google.google_state_US-CA,33.2827,-116.603,US-CA-116171
google_city_US-CA-116183,Gridley,base.us,tt_city_google.google_state_US-CA,39.3545,-121.765,US-CA-116183
google_city_US-CA-116264,Big Bear Lake,base.us,tt_city_google.google_state_US-CA,34.2395,-116.8685,US-CA-116264
google_city_US-CA-116270,Navarro,base.us,tt_city_google.google_state_US-CA,39.1644,-123.5535,US-CA-116270
google_city_US-CA-116279,Capistrano Beach,base.us,tt_city_google.google_state_US-CA,33.4551,-117.6643,US-CA-116279
google_city_US-CA-116282,Hesperia,base.us,tt_city_google.google_state_US-CA,34.3661,-117.3205,US-CA-116282
google_city_US-CA-116316,Tres Pinos,base.us,tt_city_google.google_state_US-CA,36.7617,-121.2748,US-CA-116316
google_city_US-CA-116332,Grizzly Flats,base.us,tt_city_google.google_state_US-CA,38.6403,-120.5149,US-CA-116332
google_city_US-CA-116369,Los Osos,base.us,tt_city_google.google_state_US-CA,35.2904,-120.8101,US-CA-116369
google_city_US-CA-116404,Arvin,base.us,tt_city_google.google_state_US-CA,35.08,-118.7965,US-CA-116404
google_city_US-CA-116500,Glen Ellen,base.us,tt_city_google.google_state_US-CA,38.3813,-122.5197,US-CA-116500
google_city_US-CA-116540,Lemon Grove,base.us,tt_city_google.google_state_US-CA,32.7313,-117.0391,US-CA-116540
google_city_US-CA-116557,Cotati,base.us,tt_city_google.google_state_US-CA,38.4631,-122.99,US-CA-116557
google_city_US-CA-116640,Fort Jones,base.us,tt_city_google.google_state_US-CA,41.5949,-122.9661,US-CA-116640
google_city_US-CA-116650,Squaw Valley,base.us,tt_city_google.google_state_US-CA,36.7443,-119.1927,US-CA-116650
google_city_US-CA-116730,Mount Aukum,base.us,tt_city_google.google_state_US-CA,38.5634,-120.7149,US-CA-116730
google_city_US-CA-116774,Forestville,base.us,tt_city_google.google_state_US-CA,38.4813,-122.9061,US-CA-116774
google_city_US-CA-116832,Palo Cedro,base.us,tt_city_google.google_state_US-CA,40.5661,-122.2019,US-CA-116832
google_city_US-CA-116925,Fortuna,base.us,tt_city_google.google_state_US-CA,40.5788,-124.15,US-CA-116925
google_city_US-CA-117065,Whitethorn,base.us,tt_city_google.google_state_US-CA,40.0746,-123.9254,US-CA-117065
google_city_US-CA-117098,Lone Pine,base.us,tt_city_google.google_state_US-CA,36.5647,-118.1873,US-CA-117098
google_city_US-CA-117112,Pollock Pines,base.us,tt_city_google.google_state_US-CA,38.7427,-120.5744,US-CA-117112
google_city_US-CA-117113,Graton,base.us,tt_city_google.google_state_US-CA,38.43,-122.8622,US-CA-117113
