id,name,latitude,longitude,country_id/id,state_id/id
rdx_city_XKS_1,Malishevë,42.4822,20.7458,base.xk,state_XK_Mal_1
rdx_city_XKS_2,Prizren,42.2139,20.7397,base.xk,state_XK_Pri_2
rdx_city_XKS_3,Zubin Potok,42.9144,20.6897,base.xk,state_XK_Zub_3
rdx_city_XKS_4,Kamenicë,42.5781,21.5803,base.xk,state_XK_Kam_4
rdx_city_XKS_5,Viti,42.3214,21.3583,base.xk,state_XK_Vit_5
rdx_city_XKS_6,Shtërpcë,42.2394,21.0272,base.xk,state_XK_Sht_6
rdx_city_XKS_7,Shtime,42.4331,21.0397,base.xk,state_XK_Sht_7
rdx_city_XKS_8,Vushtrri,42.8231,20.9675,base.xk,state_XK_Vus_8
rdx_city_XKS_9,Dragash,42.0265,20.6533,base.xk,state_XK_Dra_9
rdx_city_XKS_10,Podujevë,42.9111,21.1899,base.xk,state_XK_Pod_10
rdx_city_XKS_11,Fushë Kosovë,42.6639,21.0961,base.xk,state_XK_Fus_11
rdx_city_XKS_12,Kaçanik,42.2319,21.2594,base.xk,state_XK_Kaç_12
rdx_city_XKS_13,Klinë,42.6217,20.5778,base.xk,state_XK_Kli_13
rdx_city_XKS_14,Leposaviq,43.1039,20.8028,base.xk,state_XK_Lep_14
rdx_city_XKS_15,Pejë,42.66,20.2922,base.xk,state_XK_Pej_15
rdx_city_XKS_16,Rahovec,42.3994,20.6547,base.xk,state_XK_Rah_16
rdx_city_XKS_17,Gjilan,42.4689,21.4633,base.xk,state_XK_Gji_17
rdx_city_XKS_18,Lipjan,42.5217,21.1258,base.xk,state_XK_Lip_18
rdx_city_XKS_19,Obiliq,42.6869,21.0703,base.xk,state_XK_Obi_19
rdx_city_XKS_20,Gjakovë,42.3803,20.4308,base.xk,state_XK_Gja_20
rdx_city_XKS_21,Pristina,42.6666,21.1724,base.xk,state_XK_Pri_21
rdx_city_XKS_22,Deçan,42.5378,20.2911,base.xk,state_XK_Deç_22
rdx_city_XKS_23,Istog,42.7808,20.4875,base.xk,state_XK_Ist_23
rdx_city_XKS_24,Hani i Elezit,42.15,21.2967,base.xk,state_XK_Han_24
rdx_city_XKS_25,Junik,42.4758,20.2772,base.xk,state_XK_Jun_25
rdx_city_XKS_26,Kllokot,42.3714,21.3744,base.xk,state_XK_Kll_26
rdx_city_XKS_27,Mamushë,42.3308,20.7269,base.xk,state_XK_Mam_27
rdx_city_XKS_28,Partesh,42.4019,21.4336,base.xk,state_XK_Par_28
rdx_city_XKS_29,Ranillug,42.4922,21.5989,base.xk,state_XK_Ran_29
rdx_city_XKS_30,Ferizaj,42.3706,21.1553,base.xk,state_XK_Fer_30
rdx_city_XKS_31,Zveçan,42.9075,20.8403,base.xk,state_XK_Zve_31
rdx_city_XKS_32,Suharekë,42.3586,20.825,base.xk,state_XK_Suh_32
rdx_city_XKS_33,Gllogovc,42.6283,20.8939,base.xk,state_XK_Gll_33
rdx_city_XKS_34,Mitrovicë,42.8833,20.8667,base.xk,
rdx_city_XKS_35,Skenderaj,42.7467,20.7886,base.xk,state_XK_Ske_34
rdx_city_XKS_36,Novobërdë,42.6178,21.4197,base.xk,state_XK_Nov_35
rdx_city_XKS_37,Graçanicë,42.6011,21.1958,base.xk,state_XK_Gra_36
rdx_city_YEM_1,Sanaa,15.3547,44.2066,base.ye,state_YE_Amā_1
rdx_city_YEM_2,Marib,15.421,45.334,base.ye,state_YE_Ma’_2
rdx_city_YEM_3,Al Jabīn,14.704,43.599,base.ye,state_YE_Ray_3
rdx_city_YEM_4,Hajjah,15.6917,43.6021,base.ye,state_YE_Ḩaj_4
rdx_city_YEM_5,Ibb,13.9759,44.1709,base.ye,state_YE_Ibb_5
rdx_city_YEM_6,Al Hudaydah,14.7979,42.953,base.ye,state_YE_Al _6
rdx_city_YEM_7,Lahij,13.0582,44.8838,base.ye,state_YE_Laḩ_7
rdx_city_YEM_8,Al Maḩwīt,15.4701,43.5448,base.ye,state_YE_Al _8
rdx_city_YEM_9,Taizz,13.6045,44.0394,base.ye,state_YE_Ta‘_9
rdx_city_YEM_10,Sadah,16.9398,43.8498,base.ye,state_YE_Şa‘_10
rdx_city_YEM_11,Dhamar,14.5575,44.3875,base.ye,state_YE_Dha_11
rdx_city_YEM_12,‘Amrān,15.6594,43.9439,base.ye,state_YE_‘Am_12
rdx_city_YEM_13,Aḑ Ḑāli‘,13.6957,44.7314,base.ye,state_YE_Aḑ_13
rdx_city_YEM_14,Saywun,15.943,48.7873,base.ye,state_YE_Ḩaḑ_14
rdx_city_YEM_15,Al Bayda,13.979,45.574,base.ye,state_YE_Al _15
rdx_city_YEM_16,Zinjibār,13.1287,45.3807,base.ye,state_YE_Aby_16
rdx_city_YEM_17,Rida,14.4295,44.8341,base.ye,state_YE_Al _15
rdx_city_YEM_18,'Ataq,14.55,46.8,base.ye,state_YE_Sha_17
rdx_city_YEM_19,Al Ghaydah,16.2394,52.1638,base.ye,state_YE_Al _18
rdx_city_YEM_20,Sayhut,15.2105,51.2454,base.ye,state_YE_Al _18
rdx_city_YEM_21,Al Mukalla,14.5412,49.1259,base.ye,state_YE_Ḩaḑ_14
rdx_city_YEM_22,Al Ḩazm,16.1641,44.7769,base.ye,state_YE_Al _19
rdx_city_YEM_23,Zabīd,14.1951,43.3155,base.ye,state_YE_Al _6
rdx_city_YEM_24,Aden,12.7797,45.0095,base.ye,state_YE_‘Ad_20
rdx_city_YEM_25,Hadiboh,12.6519,54.0239,base.ye,state_YE_Ark_21
rdx_city_YEM_26,Ash Shihr,14.7593,49.6092,base.ye,state_YE_Ḩaḑ_14
rdx_city_MYT_1,Dzaoudzi,-12.7871,45.275,base.yt,
rdx_city_ZAF_1,Lebowakgomo,-24.1996,29.5,base.za,base.state_za_lp
rdx_city_ZAF_2,Potchefstroom,-26.6996,27.1,base.za,base.state_za_nw
rdx_city_ZAF_3,Graaff Reinet,-32.3,24.54,base.za,base.state_za_ec
rdx_city_ZAF_4,Rustenburg,-25.65,27.24,base.za,base.state_za_nw
rdx_city_ZAF_5,Brandfort,-28.6996,26.47,base.za,base.state_za_fs
rdx_city_ZAF_6,Vryheid,-27.76,30.79,base.za,base.state_za_nl
rdx_city_ZAF_7,Vereeniging,-26.6496,27.96,base.za,base.state_za_gt
rdx_city_ZAF_8,Brits,-25.6296,27.78,base.za,base.state_za_nw
rdx_city_ZAF_9,Bethlehem,-28.2196,28.3,base.za,base.state_za_fs
rdx_city_ZAF_10,Ubomba,-27.5661,32.0833,base.za,base.state_za_nl
rdx_city_ZAF_11,Polokwane,-23.89,29.45,base.za,base.state_za_lp
rdx_city_ZAF_12,Springbok,-29.6667,17.8833,base.za,base.state_za_nc
rdx_city_ZAF_13,Thohoyandou,-22.95,30.48,base.za,base.state_za_lp
rdx_city_ZAF_14,Pietermaritzburg,-29.61,30.39,base.za,base.state_za_nl
rdx_city_ZAF_15,Poffader,-29.1329,19.3834,base.za,base.state_za_nc
rdx_city_ZAF_16,Carnarvon,-30.9496,22.1333,base.za,base.state_za_nc
rdx_city_ZAF_17,Kroonstad,-27.66,27.21,base.za,base.state_za_fs
rdx_city_ZAF_18,Alexander Bay,-28.6083,16.5033,base.za,base.state_za_nc
rdx_city_ZAF_19,Bloemhof,-27.6496,25.59,base.za,base.state_za_nw
rdx_city_ZAF_20,Hermanus,-34.4096,19.2299,base.za,base.state_za_wc
rdx_city_ZAF_21,Bethal,-26.4696,29.45,base.za,base.state_za_mp
rdx_city_ZAF_22,Upington,-28.46,21.23,base.za,base.state_za_nc
rdx_city_ZAF_23,Tzaneen,-23.8195,30.17,base.za,base.state_za_lp
rdx_city_ZAF_24,Vanhynsdorp,-31.6166,18.7333,base.za,base.state_za_wc
rdx_city_ZAF_25,Kimberley,-28.7468,24.77,base.za,base.state_za_nc
rdx_city_ZAF_26,Durban,-29.865,30.98,base.za,base.state_za_nl
rdx_city_ZAF_27,Klerksdorp,-26.88,26.62,base.za,base.state_za_nw
rdx_city_ZAF_28,Welkom,-27.97,26.73,base.za,base.state_za_fs
rdx_city_ZAF_29,De Aar,-30.65,24,base.za,base.state_za_nc
rdx_city_ZAF_30,Prieska,-29.6595,22.73,base.za,base.state_za_nc
rdx_city_ZAF_31,Saldanha,-33.01,17.93,base.za,base.state_za_wc
rdx_city_ZAF_32,Middelburg,-31.5,25.01,base.za,base.state_za_ec
rdx_city_ZAF_33,Port St. Johns,-31.6279,29.5283,base.za,base.state_za_ec
rdx_city_ZAF_34,Volksrust,-27.3596,29.89,base.za,base.state_za_mp
rdx_city_ZAF_35,Ulundi,-28.3296,31.41,base.za,base.state_za_nl
rdx_city_ZAF_36,Beaufort West,-32.3496,22.57,base.za,base.state_za_wc
rdx_city_ZAF_37,Komatipoort,-25.4096,31.94,base.za,base.state_za_mp
rdx_city_ZAF_38,Nelspruit,-25.4745,30.9703,base.za,base.state_za_mp
rdx_city_ZAF_39,Standerton,-26.9395,29.24,base.za,base.state_za_mp
rdx_city_ZAF_40,Johannesburg,-26.17,28.03,base.za,base.state_za_gt
rdx_city_ZAF_41,Kuruman,-27.4496,23.42,base.za,base.state_za_nc
rdx_city_ZAF_42,Paarl,-33.6996,18.96,base.za,base.state_za_wc
rdx_city_ZAF_43,Worcester,-33.64,19.4399,base.za,base.state_za_wc
rdx_city_ZAF_44,Colesberg,-30.7195,25.1,base.za,base.state_za_nc
rdx_city_ZAF_45,Umtata,-31.58,28.79,base.za,base.state_za_ec
rdx_city_ZAF_46,Aliwal North,-30.6896,26.71,base.za,base.state_za_ec
rdx_city_ZAF_47,Middelburg,-25.7596,29.47,base.za,base.state_za_mp
rdx_city_ZAF_48,Springs,-26.2696,28.43,base.za,base.state_za_gt
rdx_city_ZAF_49,Benoni,-26.1496,28.3299,base.za,base.state_za_gt
rdx_city_ZAF_50,Port Shepstone,-30.7195,30.46,base.za,base.state_za_nl
rdx_city_ZAF_51,Oudtshoorn,-33.58,22.19,base.za,base.state_za_wc
rdx_city_ZAF_52,Port Elizabeth,-33.97,25.6,base.za,base.state_za_ec
rdx_city_ZAF_53,Port Alfred,-33.5995,26.88,base.za,base.state_za_ec
rdx_city_ZAF_54,East London,-32.97,27.87,base.za,base.state_za_ec
rdx_city_ZAF_55,Mossel Bay,-34.17,22.13,base.za,base.state_za_wc
rdx_city_ZAF_56,Vryburg,-26.96,24.73,base.za,base.state_za_nw
rdx_city_ZAF_57,Uitenhage,-33.7596,25.39,base.za,base.state_za_ec
rdx_city_ZAF_58,Bhisho,-32.87,27.39,base.za,base.state_za_ec
rdx_city_ZAF_59,Knysna,-34.0329,23.0333,base.za,base.state_za_wc
rdx_city_ZAF_60,Queenstown,-31.8996,26.88,base.za,base.state_za_ec
rdx_city_ZAF_61,Cradock,-32.1995,25.61,base.za,base.state_za_ec
rdx_city_ZAF_62,Bredasdorp,-34.5295,20.03,base.za,base.state_za_wc
rdx_city_ZAF_63,Swellendam,-34.0196,20.43,base.za,base.state_za_wc
rdx_city_ZAF_64,Ladysmith,-28.5495,29.78,base.za,base.state_za_nl
rdx_city_ZAF_65,George,-33.95,22.45,base.za,base.state_za_wc
rdx_city_ZAF_66,Grahamstown,-33.2996,26.52,base.za,base.state_za_ec
rdx_city_ZAF_67,Mmabatho,-25.83,25.61,base.za,base.state_za_nw
rdx_city_ZAF_68,Mahikeng,-25.8652,25.6442,base.za,base.state_za_nw
rdx_city_ZAF_69,Musina,-22.34,30.03,base.za,base.state_za_lp
rdx_city_ZAF_70,Pretoria,-25.7069,28.2294,base.za,base.state_za_gt
rdx_city_ZAF_71,Bloemfontein,-29.12,26.2299,base.za,base.state_za_fs
rdx_city_ZAF_72,Cape Town,-33.92,18.435,base.za,base.state_za_wc
rdx_city_ZMB_1,Zambezi,-13.54,23.1099,base.zm,state_ZM_Nor_1
rdx_city_ZMB_2,Solwezi,-12.1796,26.4,base.zm,state_ZM_Nor_1
rdx_city_ZMB_3,Lusaka,-15.4166,28.2833,base.zm,state_ZM_Lus_2
rdx_city_ZMB_4,Kaoma,-14.7796,24.8,base.zm,state_ZM_Wes_3
rdx_city_ZMB_5,Chipata,-13.6296,32.64,base.zm,state_ZM_Eas_4
rdx_city_ZMB_6,Senanga,-16.1196,23.27,base.zm,state_ZM_Wes_3
rdx_city_ZMB_7,Sesheke,-17.4695,24.3,base.zm,state_ZM_Wes_3
rdx_city_ZMB_8,Chililabombwe,-12.3696,27.82,base.zm,state_ZM_Cop_5
rdx_city_ZMB_9,Chingola,-12.5396,27.85,base.zm,state_ZM_Cop_5
rdx_city_ZMB_10,Kasempa,-13.4596,25.82,base.zm,state_ZM_Nor_1
rdx_city_ZMB_11,Kitwe,-12.81,28.22,base.zm,state_ZM_Cop_5
rdx_city_ZMB_12,Mufulira,-12.55,28.26,base.zm,state_ZM_Cop_5
rdx_city_ZMB_13,Nchelenge,-9.3496,28.73,base.zm,state_ZM_Lua_6
rdx_city_ZMB_14,Mazabuka,-15.86,27.76,base.zm,state_ZM_Sou_7
rdx_city_ZMB_15,Lukulu,-14.3896,23.24,base.zm,state_ZM_Wes_3
rdx_city_ZMB_16,Kafue,-15.78,28.18,base.zm,state_ZM_Lus_2
rdx_city_ZMB_17,Lundazi,-12.2895,33.17,base.zm,state_ZM_Eas_4
rdx_city_ZMB_18,Mansa,-11.2,28.89,base.zm,state_ZM_Lua_6
rdx_city_ZMB_19,Mwinilunga,-11.7396,24.44,base.zm,state_ZM_Nor_1
rdx_city_ZMB_20,Mumbwa,-14.9796,27.07,base.zm,state_ZM_Cen_8
rdx_city_ZMB_21,Kalabo,-14.9896,22.68,base.zm,state_ZM_Wes_3
rdx_city_ZMB_22,Nyimba,-14.5495,30.81,base.zm,state_ZM_Eas_4
rdx_city_ZMB_23,Kapiri Mposhi,-13.9696,28.66,base.zm,state_ZM_Cen_8
rdx_city_ZMB_24,Kabwe,-14.44,28.45,base.zm,state_ZM_Cen_8
rdx_city_ZMB_25,Ndola,-12.9999,28.65,base.zm,state_ZM_Cop_5
rdx_city_ZMB_26,Kasama,-10.1996,31.1799,base.zm,state_ZM_Nor_9
rdx_city_ZMB_27,Mbala,-8.84,31.37,base.zm,state_ZM_Nor_9
rdx_city_ZMB_28,Kawambwa,-9.7795,29.08,base.zm,state_ZM_Lua_6
rdx_city_ZMB_29,Luanshya,-13.1333,28.4,base.zm,state_ZM_Cop_5
rdx_city_ZMB_30,Mongu,-15.2796,23.12,base.zm,state_ZM_Wes_3
rdx_city_ZMB_31,Mpika,-11.83,31.46,base.zm,state_ZM_Muc_10
rdx_city_ZMB_32,Chinsali,-10.5496,32.06,base.zm,state_ZM_Muc_10
rdx_city_ZMB_33,Livingstone,-17.86,25.86,base.zm,state_ZM_Sou_7
rdx_city_ZMB_34,Choma,-16.8095,26.97,base.zm,state_ZM_Sou_7
rdx_city_ZWE_1,Plumtree,-20.4795,27.82,base.zw,
rdx_city_ZWE_2,Kariba,-16.5296,28.8,base.zw,
rdx_city_ZWE_3,Hwange,-18.37,26.5,base.zw,
rdx_city_ZWE_4,Chiredzi,-21.0496,31.66,base.zw,
rdx_city_ZWE_5,Mazowe,-17.5196,30.97,base.zw,state_ZW_Mas_1
rdx_city_ZWE_6,Zvishavane,-20.3296,30.05,base.zw,state_ZW_Mas_2
rdx_city_ZWE_7,Shamva,-17.3196,31.57,base.zw,state_ZW_Mas_1
rdx_city_ZWE_8,Harare,-17.8178,31.0447,base.zw,state_ZW_Har_3
rdx_city_ZWE_9,Kwekwe,-18.9296,29.8,base.zw,state_ZW_Mid_4
rdx_city_ZWE_10,Kadoma,-18.33,29.9099,base.zw,state_ZW_Mas_5
rdx_city_ZWE_11,Beitbridge,-22.2096,29.99,base.zw,
rdx_city_ZWE_12,Karoi,-16.8196,29.68,base.zw,state_ZW_Mas_5
rdx_city_ZWE_13,Victoria Falls,-17.9296,25.84,base.zw,state_ZW_Mat_6
rdx_city_ZWE_14,Chitungwiza,-18,31.1,base.zw,state_ZW_Har_3
rdx_city_ZWE_15,Bindura,-17.3019,31.3306,base.zw,state_ZW_Mas_1
rdx_city_ZWE_16,Lupane,-18.9315,27.807,base.zw,state_ZW_Mat_6
rdx_city_ZWE_17,Marondera,-18.1853,31.5519,base.zw,state_ZW_Mas_7
rdx_city_ZWE_18,Masvingo,-20.0596,30.82,base.zw,state_ZW_Mas_2
rdx_city_ZWE_19,Mutare,-18.97,32.65,base.zw,state_ZW_Man_8
rdx_city_ZWE_20,Bulawayo,-20.17,28.58,base.zw,state_ZW_Bul_9
rdx_city_ZWE_21,Chinhoyi,-17.3596,30.18,base.zw,state_ZW_Mas_5
rdx_city_ZWE_22,Gwanda,-20.9396,29.01,base.zw,state_ZW_Mat_10
rdx_city_ZWE_23,Gweru,-19.45,29.82,base.zw,state_ZW_Mid_4
rdx_city_KAZ_1,Maqat,47.6482,53.3265,base.kz,state_KZ_Aty_1
rdx_city_KAZ_2,Zhangaozen,43.3004,52.8,base.kz,state_KZ_Man_2
rdx_city_KAZ_3,Taraz,42.9,71.365,base.kz,state_KZ_Zha_3
rdx_city_KAZ_4,Oral,51.2711,51.335,base.kz,state_KZ_Bat_4
rdx_city_KAZ_5,Balqash,46.8532,74.9502,base.kz,state_KZ_Qar_5
rdx_city_KAZ_6,Zaysan,47.4752,84.8598,base.kz,state_KZ_Shy_6
rdx_city_KAZ_7,Oytal,42.9153,73.2549,base.kz,state_KZ_Zha_3
rdx_city_KAZ_8,Zholymbet,51.7502,71.7099,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_9,Serebryansk,49.6999,83.4249,base.kz,state_KZ_Shy_6
rdx_city_KAZ_10,Chapaev,50.1915,51.1449,base.kz,state_KZ_Bat_4
rdx_city_KAZ_11,Ridder,50.3554,83.5149,base.kz,state_KZ_Shy_6
rdx_city_KAZ_12,Zhaltyr,51.6324,69.8328,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_13,Atbasar,51.8219,68.3477,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_14,Aqsay,51.1714,53.0349,base.kz,state_KZ_Bat_4
rdx_city_KAZ_15,Shemonaikha,50.6316,81.905,base.kz,state_KZ_Shy_6
rdx_city_KAZ_16,Atasu,48.6903,71.6499,base.kz,state_KZ_Qar_5
rdx_city_KAZ_17,Rudny,52.9527,63.13,base.kz,state_KZ_Qos_8
rdx_city_KAZ_18,Makhambet,47.6714,51.5798,base.kz,state_KZ_Aty_1
rdx_city_KAZ_19,Fort Shevchenko,44.5171,50.2666,base.kz,state_KZ_Man_2
rdx_city_KAZ_20,Qusmuryn,52.458,64.6,base.kz,state_KZ_Qos_8
rdx_city_KAZ_21,Oktyabrsk,49.4731,57.4449,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_22,Khromtau,50.2699,58.45,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_23,Algha,49.9032,57.335,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_24,Embi,48.8268,58.1442,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_25,Ushtobe,45.2653,77.97,base.kz,state_KZ_Alm_10
rdx_city_KAZ_26,Burylbaytal,44.9387,74.0303,base.kz,state_KZ_Zha_3
rdx_city_KAZ_27,Zhanibek,49.4276,46.8772,base.kz,state_KZ_Bat_4
rdx_city_KAZ_28,Esil,51.957,66.3775,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_29,Derzhavinsk,51.1021,66.3075,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_30,Saryshaghan,46.1195,73.6191,base.kz,state_KZ_Qar_5
rdx_city_KAZ_31,Turgay,49.626,63.499,base.kz,state_KZ_Qos_8
rdx_city_KAZ_32,Sarqan,45.4203,79.9149,base.kz,state_KZ_Alm_10
rdx_city_KAZ_33,Arqalyq,50.2418,66.8976,base.kz,state_KZ_Qos_8
rdx_city_KAZ_34,Shalqar,47.8363,59.6141,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_35,Shieli,44.167,66.75,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_36,Bayghanin,48.6917,55.874,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_37,Zhezqazghan,47.78,67.77,base.kz,state_KZ_Qar_5
rdx_city_KAZ_38,Mangyshlak,43.6905,51.1417,base.kz,state_KZ_Man_2
rdx_city_KAZ_39,Zhosaly,45.4877,64.078,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_40,Beyneu,45.1834,55.1,base.kz,state_KZ_Man_2
rdx_city_KAZ_41,Qazaly,45.7628,62.1075,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_42,Aral,46.8,61.6666,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_43,Ayakoz,47.9647,80.4297,base.kz,state_KZ_Shy_6
rdx_city_KAZ_44,Urzhar,47.1002,81.6048,base.kz,state_KZ_Shy_6
rdx_city_KAZ_45,Qapshaghay,43.8844,77.0687,base.kz,state_KZ_Alm_10
rdx_city_KAZ_46,Esik,43.3691,77.4438,base.kz,state_KZ_Alm_10
rdx_city_KAZ_47,Qaratau,43.1854,70.46,base.kz,state_KZ_Zha_3
rdx_city_KAZ_48,Sharbaqty,52.4999,78.1499,base.kz,state_KZ_Pav_12
rdx_city_KAZ_49,Oostanay,53.2209,63.6283,base.kz,state_KZ_Qos_8
rdx_city_KAZ_50,Kachiry,53.0804,76.09,base.kz,state_KZ_Pav_12
rdx_city_KAZ_51,Kishkenekol,53.6368,72.3414,base.kz,state_KZ_Sol_13
rdx_city_KAZ_52,Bulaevo,54.9053,70.44,base.kz,state_KZ_Sol_13
rdx_city_KAZ_53,Shonzhy,43.5421,79.4703,base.kz,state_KZ_Alm_10
rdx_city_KAZ_54,Qyzylorda,44.8,65.465,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_55,Qaraghandy,49.885,73.115,base.kz,state_KZ_Qar_5
rdx_city_KAZ_56,Ertis,53.3453,75.4499,base.kz,state_KZ_Pav_12
rdx_city_KAZ_57,Tayynsha,53.8481,69.7638,base.kz,state_KZ_Sol_13
rdx_city_KAZ_58,Qulan,42.9204,72.705,base.kz,state_KZ_Zha_3
rdx_city_KAZ_59,Shu,43.5953,73.7448,base.kz,state_KZ_Zha_3
rdx_city_KAZ_60,Kentau,43.5165,68.5199,base.kz,state_KZ_Ong_14
rdx_city_KAZ_61,Oskemen,49.99,82.6149,base.kz,state_KZ_Shy_6
rdx_city_KAZ_62,Aqtau,43.6232,51.2365,base.kz,state_KZ_Man_2
rdx_city_KAZ_63,Taldyqorghan,45,78.4,base.kz,state_KZ_Alm_10
rdx_city_KAZ_64,Astana,51.1811,71.4278,base.kz,state_KZ_Ast_15
rdx_city_KAZ_65,Aqtobe,50.28,57.17,base.kz,state_KZ_Aqt_9
rdx_city_KAZ_66,Kokshetau,53.3,69.42,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_67,Petropavlovsk,54.88,69.22,base.kz,state_KZ_Sol_13
rdx_city_KAZ_68,Pavlodar,52.3,76.95,base.kz,state_KZ_Pav_12
rdx_city_KAZ_69,Otar,43.5346,75.2139,base.kz,state_KZ_Zha_3
rdx_city_KAZ_70,Almaty,43.325,76.915,base.kz,state_KZ_Alm_10
rdx_city_KAZ_71,Bestobe,52.4997,73.0997,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_72,Arys,42.4369,68.8048,base.kz,state_KZ_Ong_14
rdx_city_KAZ_73,Lenger,42.1899,69.8799,base.kz,state_KZ_Ong_14
rdx_city_KAZ_74,Aqsu,52.4502,71.9597,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_75,Temirtau,50.065,72.965,base.kz,state_KZ_Qar_5
rdx_city_KAZ_76,Makinsk,52.6404,70.41,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_77,Osakarovka,50.5799,72.5699,base.kz,state_KZ_Qar_5
rdx_city_KAZ_78,Qarqaraly,49.4249,75.4649,base.kz,state_KZ_Qar_5
rdx_city_KAZ_79,Ekibastuz,51.73,75.3199,base.kz,state_KZ_Pav_12
rdx_city_KAZ_80,Zyryanovsk,49.7453,84.2548,base.kz,state_KZ_Shy_6
rdx_city_KAZ_81,Komsomolets,53.7506,62.0502,base.kz,state_KZ_Qos_8
rdx_city_KAZ_82,Baykonur,45.6914,63.2413,base.kz,state_KZ_Qyz_11
rdx_city_KAZ_83,Erymentau,51.6303,73.1049,base.kz,state_KZ_Aqm_7
rdx_city_KAZ_84,Qarazhal,48.0253,70.7999,base.kz,state_KZ_Qar_5
rdx_city_KAZ_85,Tobol,52.698,62.5749,base.kz,state_KZ_Qos_8
rdx_city_KAZ_86,Shar,49.6003,81.0549,base.kz,state_KZ_Shy_6
rdx_city_KAZ_87,Semey,50.435,80.275,base.kz,state_KZ_Shy_6
rdx_city_KAZ_88,Boralday,43.3341,76.8288,base.kz,state_KZ_Alm_10
rdx_city_KAZ_89,Zhetiqara,52.193,61.2399,base.kz,state_KZ_Qos_8
rdx_city_KAZ_90,Aqadyr,48.2749,72.8599,base.kz,state_KZ_Qar_5
rdx_city_KAZ_91,Zharkent,44.1616,79.9801,base.kz,state_KZ_Alm_10
rdx_city_KAZ_92,Qulsary,46.9833,54.0165,base.kz,state_KZ_Aty_1
rdx_city_KAZ_93,Balyqshy,47.0666,51.8666,base.kz,state_KZ_Aty_1
rdx_city_KAZ_94,Atyrau,47.1127,51.92,base.kz,state_KZ_Aty_1
rdx_city_KAZ_95,Shymkent,42.32,69.595,base.kz,
rdx_city_KAZ_96,Turkistan,43.3016,68.2549,base.kz,state_KZ_Ong_14
rdx_city_LAO_1,Xiangkhoang,19.3337,103.3666,base.la,state_LA_Xia_1
rdx_city_LAO_2,Muang Phônsavan,19.45,103.2167,base.la,state_LA_Xia_1
rdx_city_LAO_3,Vientiane,17.9667,102.6,base.la,state_LA_Via_2
rdx_city_LAO_4,Ban Houayxay,20.2775,100.4128,base.la,state_LA_Bok_3
rdx_city_LAO_5,Muang Phôn-Hông,18.4957,102.4142,base.la,state_LA_Via_2
rdx_city_LAO_6,Louang Namtha,20.95,101.4167,base.la,state_LA_Lou_4
rdx_city_LAO_7,Phongsali,21.6833,102.1,base.la,state_LA_Phô_5
rdx_city_LAO_8,Thakhek,17.4112,104.8361,base.la,state_LA_Kha_6
rdx_city_LAO_9,Muang Pakxan,18.3826,103.6586,base.la,state_LA_Bol_7
rdx_city_LAO_10,Louangphrabang,19.8845,102.1416,base.la,state_LA_Lou_8
rdx_city_LAO_11,Xaignabouri,19.2505,101.7501,base.la,state_LA_Xai_9
rdx_city_LAO_12,Savannakhet,16.5376,104.773,base.la,state_LA_Sav_10
rdx_city_LAO_13,Lamam,15.4171,106.6946,base.la,state_LA_Xék_11
rdx_city_LAO_14,Pakxe,15.1221,105.8183,base.la,state_LA_Cha_12
rdx_city_LAO_15,Attapu,14.808,106.839,base.la,state_LA_Att_13
rdx_city_LAO_16,Xam Nua,20.4167,104.0333,base.la,state_LA_Hou_14
rdx_city_LAO_17,Muang Xai,20.6923,101.9847,base.la,state_LA_Oud_15
rdx_city_LAO_18,Saravan,15.716,106.427,base.la,state_LA_Sal_16
rdx_city_LAO_19,Champasak,14.8833,105.8667,base.la,state_LA_Cha_12
rdx_city_LBN_1,Beirut,33.872,35.5097,base.lb,state_LB_Bey_1
rdx_city_LBN_2,Zahlé,33.8501,35.9042,base.lb,state_LB_Béq_2
rdx_city_LBN_3,Baalbek,34.0058,36.2181,base.lb,state_LB_Baa_3
rdx_city_LBN_4,B'abda,33.8333,35.5333,base.lb,state_LB_Mon_4
rdx_city_LBN_5,Halba,34.5428,36.0797,base.lb,state_LB_Aak_5
rdx_city_LBN_6,Saida,33.563,35.3688,base.lb,state_LB_Lib_6
rdx_city_LBN_7,Nabatiye et Tahta,33.3833,35.45,base.lb,state_LB_Nab_7
